title,company,location,contract_type,posted_date,company_logo,job_url
کارشناس امنیت و فایروال (Firewall & Security Engineer),تجارت الکترونیک و فناوری اتکا | Sitco,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۰ روز پیش),https://thumb2.jobinjacdn.com/tx3GNn3RKpyLlWr-grx23stOGiA=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/3c72b10e-7e4e-11eb-95d0-86000088a815_7f5ebfb5-5494-41d1-bd96-e4ec0e85a02b/main.png,https://jobinja.ir/companies/sitco-1/jobs/tFFh/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D9%88-%D9%81%D8%A7%DB%8C%D8%B1%D9%88%D8%A7%D9%84-firewall-security-engineer-%D8%AF%D8%B1-%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%AA%DA%A9%D8%A7?_ref=16&_t=352e3132372e3234382e3736
Senior Platform Engineer (Java/Go),اسنپ باکس | Snappbox,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۱ روز پیش),https://thumb2.jobinjacdn.com/sM30y5rpqDAzqOFrSdth4sFYvpM=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/5077ff84-2e9a-11e9-8802-d6b790452c1a_f0cba7d8-97b6-419c-a5c4-adc57926e526/main.jpg,https://jobinja.ir/companies/snappbox/jobs/tciH/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-platform-engineer-java-go-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE-%D8%A8%D8%A7%DA%A9%D8%B3?_ref=16&_t=352e3132372e3234382e3736
کارشناس تست نفوذ و امنیت (Security Engineer - اردبیل),ایشاپتل | eshoptell,اردبیل، اردبیل,"قرارداد
              تمام‌وقت",(۴۱ روز پیش),https://thumb2.jobinjacdn.com/qhKk96_SLeT7J0q22vIygtB78EQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/e2b3d900-bd6d-4f77-8810-bc672e61770b/main.jpg,https://jobinja.ir/companies/eshoptell/jobs/tFm1/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%AA%D8%B3%D8%AA-%D9%86%D9%81%D9%88%D8%B0-%D9%88-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-security-engineer-%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%B4%D8%A7%D9%BE%D8%AA%D9%84?_ref=16&_t=352e3132372e3234382e3736
Senior Data Scientist,اسنپ | Snapp,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۱ روز پیش),https://thumb2.jobinjacdn.com/2HtqcDZRl10KPLrKneiCThoQOrQ=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/4024f380-3a66-11e9-891a-d6b790452c1a_0d2a2dec-2045-43d5-b74d-fe97fc7ca58b/main.png,https://jobinja.ir/companies/snapp/jobs/tezC/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-data-scientist-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE?_ref=16&_t=352e3132372e3234382e3736
Data Analyst,اسنپ | Snapp,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۱ روز پیش),https://thumb2.jobinjacdn.com/2HtqcDZRl10KPLrKneiCThoQOrQ=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/4024f380-3a66-11e9-891a-d6b790452c1a_0d2a2dec-2045-43d5-b74d-fe97fc7ca58b/main.png,https://jobinja.ir/companies/snapp/jobs/te02/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-analyst-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE?_ref=16&_t=352e3132372e3234382e3736
QA Engineer (کیش-دورکاری),تک بلاک | Tech Block,هرمزگان، کیش,"قرارداد
              دورکاری",(۴۱ روز پیش),https://thumb2.jobinjacdn.com/QXp1lxgAXW81-Iz_eMjg_djo69M=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/256727a2-f58a-42ef-8b44-6ec1e9d5aa03/main.png,https://jobinja.ir/companies/techblock/jobs/teLH/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-qa-engineer-%DA%A9%DB%8C%D8%B4-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%AA%DA%A9-%D8%A8%D9%84%D8%A7%DA%A9?_ref=16&_t=352e3132372e3234382e3736
Operations & Support Engineer,ایرانسل لبز | Irancell Labs,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۱ روز پیش),https://thumb2.jobinjacdn.com/J5NYj2juqP8Si_aR8fWFFo5yb2s=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/1da97ed5-3fa5-4087-ab27-9e456bf2dcc6/main.png,https://jobinja.ir/companies/irancell-labs-1/jobs/tet9/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-operations-support-engineer-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%D8%B3%D9%84-%D9%84%D8%A8%D8%B2?_ref=16&_t=352e3132372e3234382e3736
کارشناس تحلیل داده (Data Analyst),مهندسی صنایع یاس ارغوانی | Sanaye Yaas Arghavani,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۲ روز پیش),https://thumb2.jobinjacdn.com/4wVFd3gfS8zmqjhozstI-xixGZo=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/e1dd98ef-51a0-45b1-ade4-240d1077d712/main.jpg,https://jobinja.ir/companies/sanaye-yaas-arghavani-1/jobs/teCw/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%AA%D8%AD%D9%84%DB%8C%D9%84-%D8%AF%D8%A7%D8%AF%D9%87-data-analyst-%D8%AF%D8%B1-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%B5%D9%86%D8%A7%DB%8C%D8%B9-%DB%8C%D8%A7%D8%B3-%D8%A7%D8%B1%D8%BA%D9%88%D8%A7%D9%86%DB%8C?_ref=16&_t=352e3132372e3234382e3736
Machine Learning Engineer,یکتانت | Yektanet,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۲ روز پیش),https://thumb2.jobinjacdn.com/1konxwTUooEZVzi3DVLDz62BA9E=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/b1e1a47e-240a-11e7-a8de-06a874001fea_1a38a8cc-03b3-4578-af62-83951dc89697/main.jpg,https://jobinja.ir/companies/yektanet/jobs/teCj/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-machine-learning-engineer-%D8%AF%D8%B1-%DB%8C%DA%A9%D8%AA%D8%A7%D9%86%D8%AA?_ref=16&_t=352e3132372e3234382e3736
Senior Software Engineer,یکتانت | Yektanet,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۲ روز پیش),https://thumb2.jobinjacdn.com/1konxwTUooEZVzi3DVLDz62BA9E=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/b1e1a47e-240a-11e7-a8de-06a874001fea_1a38a8cc-03b3-4578-af62-83951dc89697/main.jpg,https://jobinja.ir/companies/yektanet/jobs/teCV/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-software-engineer-%D8%AF%D8%B1-%DB%8C%DA%A9%D8%AA%D8%A7%D9%86%D8%AA?_ref=16&_t=352e3132372e3234382e3736
دیتا آنالیست جونیور (Junior Data Analyst),کارنامه | KARNAMEH,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۲ روز پیش),https://thumb2.jobinjacdn.com/iRtJMy-rASMXz2o-19QTxl4nWrc=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/71be4c86-39f4-11eb-a145-26a4da5b8340_c0773bef-171e-4289-aeaa-68c5f3293dae/main.jpg,https://jobinja.ir/companies/karnameh/jobs/tF3u/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AF%DB%8C%D8%AA%D8%A7-%D8%A2%D9%86%D8%A7%D9%84%DB%8C%D8%B3%D8%AA-%D8%AC%D9%88%D9%86%DB%8C%D9%88%D8%B1-junior-data-analyst-%D8%AF%D8%B1-%DA%A9%D8%A7%D8%B1%D9%86%D8%A7%D9%85%D9%87?_ref=16&_t=352e3132372e3234382e3736
Data Scientist (شیراز-دورکاری),فانوس رایانه | Fanous Rayaneh,فارس، شیراز,"قرارداد
              دورکاری",(۴۲ روز پیش),https://thumb2.jobinjacdn.com/9RVhAXOsL1aKs6HCqqywi0uw5F8=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/5b7e411d-ae48-4a0d-b95b-d5e9cede2a17/main.jpg,https://jobinja.ir/companies/fanous-rayaneh/jobs/tFK8/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-scientist-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D9%81%D8%A7%D9%86%D9%88%D8%B3-%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87?_ref=16&_t=352e3132372e3234382e3736
Data Engineer,فناوری اطلاعات و ارتباطات آدین | Adin,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۲ روز پیش),https://thumb2.jobinjacdn.com/SgQOAuPf0IIAzclLo-lCIlotUO8=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/61cdda65-5b00-4a19-a9ee-d05be5560c8a/main.png,https://jobinja.ir/companies/zarebin-1/jobs/tzKB/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-engineer-%D8%AF%D8%B1-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D9%88-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%A2%D8%AF%DB%8C%D9%86?_ref=16&_t=352e3132372e3234382e3736
تحلیلگر داده (Data Analyst-دورکاری-شیراز),نوین دو | Novin Dev,فارس، شیراز,"قرارداد
              تمام‌وقت",(۴۲ روز پیش),https://thumb2.jobinjacdn.com/VQzm2wAVxcd33tnfGnQBTn6qBiY=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/10573bce-7c8c-4d7e-80ab-ff1fc8e9db15/main.jpg,https://jobinja.ir/companies/novin-dev/jobs/tFXA/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D8%AD%D9%84%DB%8C%D9%84%DA%AF%D8%B1-%D8%AF%D8%A7%D8%AF%D9%87-data-analyst-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2-%D8%AF%D8%B1-%D9%86%D9%88%DB%8C%D9%86-%D8%AF%D9%88?_ref=16&_t=352e3132372e3234382e3736
Data Scientist,ایده پردازان هوش مصنوعی عصرجدید | Idea Pardazan Ai Asre Jadid,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۳ روز پیش),https://jobinja.ir/assets/img/logo-placeholder.png,https://jobinja.ir/companies/ede-pardazan/jobs/tFx3/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-scientist-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%AF%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D8%A7%D9%86-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-%D8%B9%D8%B5%D8%B1%D8%AC%D8%AF%DB%8C%D8%AF?_ref=16&_t=352e3132372e3234382e3736
Back-End Engineer (.NET),اسنپ مارکت | Snapp Market,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۳ روز پیش),https://thumb2.jobinjacdn.com/vSTrtxu7FN9UUYRamtvkn4eOLM0=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ed883770-7e05-429a-b793-0dcd0ea62cbe/main.jpg,https://jobinja.ir/companies/snappmarket/jobs/tSM9/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-back-end-engineer-net-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE-%D9%85%D8%A7%D8%B1%DA%A9%D8%AA?_ref=16&_t=352e3132372e3234382e3736
Software Test Engineer,فدکس | Fadax,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۳ روز پیش),https://thumb2.jobinjacdn.com/67zUGWdgNv88tbBcH2GHqxS7td4=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/63d70c74-9be0-4802-835d-fb553bdd8029/main.jpg,https://jobinja.ir/companies/iranian-rail-tour/jobs/Ankb/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-software-test-engineer-%D8%AF%D8%B1-%D9%81%D8%AF%DA%A9%D8%B3?_ref=16&_t=352e3132372e3234382e3736
Time Series ML Engineer (دورکاری),چیکا | Chika,تهران، تهران,"قرارداد
              دورکاری",(۴۳ روز پیش),https://jobinja.ir/assets/img/logo-placeholder.png,https://jobinja.ir/companies/chika-1/jobs/tF13/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-time-series-ml-engineer-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%DA%86%DB%8C%DA%A9%D8%A7?_ref=16&_t=352e3132372e3234382e3736
کارشناس پشتیبانی فنی سیستم‌ ها (خانم),داده پردازان آبشار | Abshar Data Processing.co,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۵ روز پیش),https://thumb2.jobinjacdn.com/tzHARr_uLy-N6ZNswIQwjG8oNDQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/8091155c-14fe-11ea-a046-26a4da5b8340_e0c6ce5e-5f68-4cf3-8ef2-f7eb4a9bcf38/main.jpg,https://jobinja.ir/companies/abshar-data-processing-co/jobs/tzdP/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C-%D9%81%D9%86%DB%8C-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85-%D9%87%D8%A7-%D8%AE%D8%A7%D9%86%D9%85-%D8%AF%D8%B1-%D8%AF%D8%A7%D8%AF%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D8%A7%D9%86-%D8%A2%D8%A8%D8%B4%D8%A7%D8%B1?_ref=16&_t=352e3132372e3234382e3736
Process Planning engineer,بهپرداز همراه سامانه اول (بهسا) | Behsa,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۵ روز پیش),https://thumb2.jobinjacdn.com/zJtht8SPCIZtsPh1t603cou07hE=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bd656c50-2d4c-11eb-b892-d6b790452c1a_ecba162d-8662-4a1d-b5f1-8a63a549301e/main.jpg,https://jobinja.ir/companies/behsa-9/jobs/tqdF/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-process-planning-engineer-%D8%AF%D8%B1-%D8%A8%D9%87%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A7%D9%88%D9%84-%D8%A8%D9%87%D8%B3%D8%A7?_ref=16&_t=352e3132372e3234382e3736
مهندس ارشد هوش مصنوعی (Senior AI Engineer-مشهد),بادصبا | BadeSaba,خراسان رضوی، مشهد,"قرارداد
              تمام‌وقت",(۴۶ روز پیش),https://thumb2.jobinjacdn.com/neHM4bSOAe96N2hIbSnffLNvsKA=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/9824743c-d48c-11e9-98a3-d6b790452c1a_9edc5562-02e3-48f6-9aa9-dea4af5490b6/main.jpg,https://jobinja.ir/companies/moje-telephone-hamrah/jobs/tF7t/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%87%D9%86%D8%AF%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-senior-ai-engineer-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D8%A8%D8%A7%D8%AF%D8%B5%D8%A8%D8%A7?_ref=16&_t=352e3132372e3234382e3736
Senior QA Engineer,بیتکس | Bitex,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۶ روز پیش),https://thumb2.jobinjacdn.com/cxiS71k6yxwnNFkp1_Njjb6dN-k=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/12a98034-1853-11eb-961a-d6b790452c1a_d689ecbe-7714-4a6f-826e-a646f88945a1/main.jpg,https://jobinja.ir/companies/bitex-1/jobs/tzvw/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-qa-engineer-%D8%AF%D8%B1-%D8%A8%DB%8C%D8%AA%DA%A9%D8%B3?_ref=16&_t=352e3132372e3234382e3736
کارشناس تحلیل داده‌ (Social Media Data Analyst),اگزا | Exa DataScience Lab,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۶ روز پیش),https://thumb2.jobinjacdn.com/ppvV16ruqO2HyBTaXFpnPEHlbkY=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/51eeddd2-8f61-11ea-b410-26a4da5b8340_52bd1fc0-5e87-4478-9b2c-3dc6d42acc0b/main.png,https://jobinja.ir/companies/exa-datascience-lab/jobs/tFrD/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%AA%D8%AD%D9%84%DB%8C%D9%84-%D8%AF%D8%A7%D8%AF%D9%87-social-media-data-analyst-%D8%AF%D8%B1-%D8%A7%DA%AF%D8%B2%D8%A7?_ref=16&_t=352e3132372e3234382e3736
Web Application Security Engineer,تادسی | Tadsi,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۶ روز پیش),https://thumb2.jobinjacdn.com/nxX3sJfydXt5bxK-g6K12C_uP6o=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/21278700-3cc5-11eb-bdc5-96000084aeab_c7c385ba-2d75-428d-9045-6c040446e108/main.png,https://jobinja.ir/companies/tadsi/jobs/tFZU/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-web-application-security-engineer-%D8%AF%D8%B1-%D8%AA%D8%A7%D8%AF%D8%B3%DB%8C?_ref=16&_t=352e3132372e3234382e3736
(Software Engineer (Back-End,والکس | Wallex,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۷ روز پیش),https://thumb2.jobinjacdn.com/S7ByCMhuAQQnqkckcPgoWXur2TM=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/9bc21399-9402-43a7-9393-e170c05a933d/main.png,https://jobinja.ir/companies/wallex/jobs/tFbQ/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-software-engineer-back-end-%D8%AF%D8%B1-%D9%88%D8%A7%D9%84%DA%A9%D8%B3?_ref=16&_t=352e3132372e3234382e3736
Senior .NET Developer(Tech Lead),داده کاوان توسن | Tosan Intelligent Data Miners,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۷ روز پیش),https://thumb2.jobinjacdn.com/1-8-TQYAXnBR8CTmwJkJ8wKogEQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/e0fbbd2d-a666-4b4a-868f-7b0b18d9c36b/main.jpg,https://jobinja.ir/companies/dadeh-kavan-hoshmand-tosan/jobs/tFPA/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-net-developer-tech-lead-%D8%AF%D8%B1-%D8%AF%D8%A7%D8%AF%D9%87-%DA%A9%D8%A7%D9%88%D8%A7%D9%86-%D8%AA%D9%88%D8%B3%D9%86?_ref=16&_t=352e3132372e3234382e3736
Data Scientist,بادی‌بان | Bodybon,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۸ روز پیش),https://thumb2.jobinjacdn.com/TpKgx-Nd3YLE4QSw-zREaYJzqPw=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/b5236cf7-7854-40a6-855e-703c14e641f4/main.png,https://jobinja.ir/companies/bodybon/jobs/tzaK/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-scientist-%D8%AF%D8%B1-%D8%A8%D8%A7%D8%AF%DB%8C-%D8%A8%D8%A7%D9%86?_ref=16&_t=352e3132372e3234382e3736
Data Governance Specialist,راهبرد کلان داده هوشمند ایرانیان | NEOR CO,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۸ روز پیش),https://thumb2.jobinjacdn.com/WbE4HDp_PUCEAIRgRy7jOjvsXXw=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/03bcfd39-4094-4fac-922a-d5d5ee2c6c48/main.jpg,https://jobinja.ir/companies/neor-co/jobs/tzIW/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-governance-specialist-%D8%AF%D8%B1-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%D8%AF-%DA%A9%D9%84%D8%A7%D9%86-%D8%AF%D8%A7%D8%AF%D9%87-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%DB%8C%D8%A7%D9%86?_ref=16&_t=352e3132372e3234382e3736
Data Engineer,راهبرد کلان داده هوشمند ایرانیان | NEOR CO,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۸ روز پیش),https://thumb2.jobinjacdn.com/WbE4HDp_PUCEAIRgRy7jOjvsXXw=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/03bcfd39-4094-4fac-922a-d5d5ee2c6c48/main.jpg,https://jobinja.ir/companies/neor-co/jobs/tzIz/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-data-engineer-%D8%AF%D8%B1-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%D8%AF-%DA%A9%D9%84%D8%A7%D9%86-%D8%AF%D8%A7%D8%AF%D9%87-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%DB%8C%D8%A7%D9%86?_ref=16&_t=352e3132372e3234382e3736
Senior Data Analyst (Operations),ازکی | Azki‌.com,تهران، تهران,"قرارداد
              تمام‌وقت",(۴۹ روز پیش),https://thumb2.jobinjacdn.com/yXwg9CPWd9InJkfx6j1PX-boWRo=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/889149dd-6cc9-43a2-ace3-ef45bc69dfa3/main.jpg,https://jobinja.ir/companies/azki/jobs/tF0F/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-data-analyst-operations-%D8%AF%D8%B1-%D8%A7%D8%B2%DA%A9%DB%8C?_ref=16&_t=352e3132372e3234382e3736
Senior Data Analyst,ازکی | Azki‌.com,تهران، تهران,"قرارداد
              تمام‌وقت",(۵۰ روز پیش),https://thumb2.jobinjacdn.com/yXwg9CPWd9InJkfx6j1PX-boWRo=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/889149dd-6cc9-43a2-ace3-ef45bc69dfa3/main.jpg,https://jobinja.ir/companies/azki/jobs/tFRw/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-data-analyst-%D8%AF%D8%B1-%D8%A7%D8%B2%DA%A9%DB%8C?_ref=16&_t=352e3132372e3234382e3736
Senior Full- Stack Software Engineer (Python-React-دورکاری),مشترینو | Moshtarino,تهران، تهران,"قرارداد
              دورکاری",(۵۰ روز پیش),https://thumb2.jobinjacdn.com/cS6HELW7Wtfz9pBOkoakx3PbFBc=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/431c2cb5-e3fd-4e68-849e-f7cbdbe6e127/main.png,https://jobinja.ir/companies/moshtari-crm/jobs/tFCp/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-full-stack-software-engineer-python-react-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D9%85%D8%B4%D8%AA%D8%B1%DB%8C%D9%86%D9%88?_ref=16&_t=352e3132372e3234382e3736
